因子1,因子2,因子3,因子4,因子5
-1.0379332424358485,-0.3239286675369502,-0.16548322182594558,0.48472271878061907,-0.07683471591142658
-0.9704667631565241,0.25773553609736094,-0.715577999922895,0.8575426637444898,-0.11904712781166177
-1.060203570463395,-0.5473346297225905,0.009676073249138347,0.5727351436395649,-0.06472631411842113
-1.0275777202424585,-0.2661070707565141,-0.2468528701610991,0.7005012874905026,-0.10670116277704823
-1.0399594288762588,-0.3759250456376422,-0.148727301697444,0.6376601033547328,-0.053345395599394746
-1.0784747382932662,-0.7154506606745843,0.16379855659749715,0.4757189708747727,0.04678318865278599
-1.0684572725696524,-0.6152467334522461,0.07012263740466253,0.513574206319952,0.025204897537836998
-1.0388818479987652,-0.34392822756037983,-0.17720355841586774,0.6271455391748724,0.03636071634501874
-1.0643768500934863,-0.5690215701134501,0.028436619915297327,0.5550184116569201,0.17891461259408345
-1.0693229348166908,-0.6136108336788225,0.058665981798785634,0.5815315010829126,0.22863152841898612
-1.0823147085892657,-0.732576338926644,0.17041557979973818,0.5044711844533846,0.2412388462893079
-1.0821498014508668,-0.7369918959955137,0.16929244212596367,0.5206971902442512,0.25592457745676017
-1.0833314672664602,-0.7443642708187193,0.18043244583517748,0.4678348080915103,0.1286562043640088
-1.0830801186873729,-0.7604588157884755,0.19245361347562343,0.4799787662931606,0.22111462596195244
-1.0540305734390438,-0.5263497026723225,-0.02414288900278145,0.6239677538121878,0.23992507261010518
-1.0561661253088792,-0.5593437914936689,-0.002113246327123463,0.6539887562565565,0.20243123977894195
-1.078509414255837,-0.7726570000365334,0.19789853610064398,0.5061930605570942,0.22481588872106206
-1.0251099885208392,-0.32042231358488554,-0.21836552580863763,0.733720328521616,0.2114184261058351
-1.045628939547881,-0.5193889206466206,-0.03754050618829119,0.6325310495023669,0.23043188085639757
-1.0415360905804834,-0.504894029116433,-0.05071860828749718,0.6284835121551033,0.24022849841830105
-1.0396601036390853,-0.4962687968782889,-0.057104307227062674,0.6105326132801593,0.11925372723867558
-1.0815858116273793,-0.8924826498192165,0.3039496979482883,0.4476124092683814,0.24513869654320658
-1.0719517488369965,-0.8169740302408771,0.23511459656830574,0.4478892651713593,0.1033653946097149
-1.0527032634761413,-0.6768757084983003,0.10238503701470997,0.5379244922112095,0.24092627129792388
-1.0523562536921849,-0.6821362889199034,0.10668017590026742,0.5110616890558007,0.09940396891062306
-1.0564442189460879,-0.753149014060639,0.17068035724635428,0.5217573916884815,0.2285654538895274
-1.0508489659074705,-0.7142606465192113,0.1341253479036461,0.5241455723885876,0.1013902529744982
-1.0500239772703077,-0.7351893877599813,0.1463706118552507,0.5287078119606429,0.22753554238143903
-1.040490291518271,-0.6631786906057309,0.08161335067343276,0.5326450231900587,0.08017767235383629
-1.025532347170603,-0.558522289783271,-0.01694199232185333,0.5973794262571752,0.07130004994739365
-1.0141463054373652,-0.47750509620133685,-0.09084722075123416,0.6362440361834377,0.07986758230357795
-0.9874180311303671,-0.26093858817030346,-0.2876060548141525,0.7315982480428006,0.09882615741711134
-1.0261973994692952,-0.6202593899132919,0.04487348219517261,0.5571226471031036,0.10314922935900388
-1.0603143587263046,-0.9511984342398384,0.3599461516259582,0.43673930223107604,0.24235898293578484
-1.0589967124752964,-0.9693212171226419,0.4101810399422031,0.4470979158166768,0.24012716363276687
