年,月,日,时,分,秒,近地面空气温度,冠层上方空气温度,近地面空气湿度,冠层上方空气湿度,近地面风速,冠层上方风速,风向,大气压,光合有效辐射,向下的短波辐射,向上的短波辐射,向下的长波辐射,向上的长波辐射,净辐射,一层土壤温度,二层土壤温度,一层土壤体积含水量,二层土壤体积含水量,三层土壤体积含水量,降水量
2015,12,17,0,30,0,-21.07,-22.63,82.3,80.9,1.349,1.761,166.6,92.2,0,0,3.391,221.7,221.7,-3.391,-7.6579,-7.328556,0.072 ,0.095 ,0.059 ,0
2015,12,17,1,0,0,-21.45,-22.79,82,80.8,1.733,2.28,173.6,92.2,0,0,4.211,221.1,221.1,-4.14,-7.673168,-7.346474,0.072 ,0.095 ,0.059 ,0
2015,12,17,1,30,0,-21.49,-22.08,82.5,81.4,3.026,3.517,182.4,92.2,0,0,3.208,223.6,223.4,-3.052,-7.682932,-7.368363,0.072 ,0.095 ,0.059 ,0
2015,12,17,2,0,0,-21.27,-22.18,82.5,81.1,3.253,3.612,172.7,92.1,0,0,1.766,223.5,223.5,-1.766,-7.691037,-7.383729,0.072 ,0.095 ,0.059 ,0
2015,12,17,2,30,0,-21.77,-22.97,82.4,80.7,2.418,2.809,171.9,92.1,0,0,1.484,221.1,221.1,-1.484,-7.697128,-7.395977,0.072 ,0.095 ,0.059 ,0
2015,12,17,3,0,0,-21.47,-22.81,82.4,80.9,3.852,4.206,172,92.1,0,0,0,221,221,0,-7.701419,-7.407197,0.072 ,0.095 ,0.059 ,0
2015,12,17,3,30,0,-21.27,-22.62,82.2,80.7,3.411,3.713,164.4,92.1,0,0,0,221.9,221.9,0,-7.695971,-7.41287,0.072 ,0.095 ,0.059 ,0
2015,12,17,4,0,0,-20.71,-21.91,82.4,80.8,3.384,3.284,163.8,92,0,0,0,224,224,0,-7.69357,-7.419907,0.072 ,0.095 ,0.059 ,0
2015,12,17,4,30,0,-20.45,-21.53,82.3,81,4.085,4.154,174.7,92,0,0,0.721,225.4,225.4,-0.721,-7.688258,-7.422987,0.072 ,0.095 ,0.059 ,0
2015,12,17,5,0,0,-20.27,-21.38,82.1,80.9,4.015,3.945,171.6,92,0,0,0.028,226.7,226.7,-0.028,-7.67698,-7.424207,0.072 ,0.095 ,0.059 ,0
2015,12,17,5,30,0,-20.61,-21.78,81.9,80.6,3.129,3.176,171.6,92,0,0,0.805,225,225,-0.805,-7.672574,-7.422332,0.072 ,0.095 ,0.059 ,0
2015,12,17,6,0,0,-20.26,-21.92,82,80.5,1.43,1.586,134.2,92,0,0,0.028,223.9,223.9,-0.028,-7.656656,-7.419124,0.072 ,0.095 ,0.059 ,0
2015,12,17,6,30,0,-20.19,-21.53,82,80.8,2.938,3.401,172.6,92,0,0,0,226,226,0,-7.643786,-7.414768,0.072 ,0.095 ,0.059 ,0
2015,12,17,7,0,0,-19.57,-20.95,82.2,81,3.118,3.472,178.6,92,0,0.028,0,228.2,228.2,0.028,-7.628966,-7.406547,0.072 ,0.095 ,0.059 ,0
2015,12,17,7,30,0,-19.62,-21.11,82.1,81,2.989,3.413,176.9,91.9,0,0,0.664,227.4,227.4,-0.664,-7.614277,-7.400662,0.072 ,0.095 ,0.059 ,0
2015,12,17,8,0,0,-19.99,-21.4,81.7,80.7,2.451,2.938,179,91.9,0.131,0,3.687,226.7,225.9,-2.84,-7.597082,-7.389824,0.072 ,0.095 ,0.059 ,0
2015,12,17,8,30,0,-20.26,-21.61,81.5,80.6,1.961,2.384,176.7,91.9,3.514,1.483,3.998,228.7,225.3,0.848,-7.58078,-7.380054,0.072 ,0.095 ,0.059 ,0
2015,12,17,9,0,0,-20.31,-21.59,81.4,80.6,1.902,2.219,173.7,91.9,20.89,11.22,4.168,229.6,225.3,11.34,-7.561131,-7.368662,0.072 ,0.095 ,0.059 ,0
2015,12,17,9,30,0,-20.34,-21.47,81.5,80.7,3.219,3.641,175.1,92,76.52,98.5,4.238,270.4,227,137.6,-7.539314,-7.35586,0.072 ,0.095 ,0.059 ,0
2015,12,17,10,0,0,-19.4,-20.67,81.7,81.1,1.957,2.107,172.1,92,157.3,196.6,4.238,315.3,233.7,273.9,-7.530462,-7.341303,0.072 ,0.095 ,0.059 ,0
2015,12,17,10,30,0,-18.45,-19.51,82,81.7,1.175,1.181,149.2,92,203.7,221.2,4.238,322.1,241.1,297.9,-7.511353,-7.331079,0.072 ,0.095 ,0.059 ,0
2015,12,17,11,0,0,-17.75,-19.1,82.6,82.1,1.722,1.775,157.2,92,257.2,255.1,4.237,325.9,242.4,334.5,-7.498819,-7.318274,0.072 ,0.095 ,0.059 ,0
2015,12,17,11,30,0,-16.75,-18.52,83.2,82.7,1.787,1.803,175.4,92,305.9,286.3,4.237,328,243.5,366.6,-7.490276,-7.310037,0.072 ,0.095 ,0.059 ,0
2015,12,17,12,0,0,-16.6,-18.13,82,82.9,2.26,2.301,159,92,333.8,305.2,4.42,326.5,244,383.2,-7.481949,-7.299921,0.072 ,0.095 ,0.059 ,0
2015,12,17,12,30,0,-16.44,-17.56,79.08,83.4,2.132,2.161,172.7,92,364,338.8,12.03,321.5,244.6,403.7,-7.472835,-7.29116,0.072 ,0.095 ,0.059 ,0
2015,12,17,13,0,0,-15.42,-16.7,74.38,83.6,2.426,2.511,171.2,92,367.6,373,23,307.3,247.2,410.1,-7.461408,-7.280159,0.072 ,0.095 ,0.059 ,0
2015,12,17,13,30,0,-14.98,-16.14,68.03,82.9,2.619,2.712,174.1,92,355.8,403.3,60.03,292.2,249.4,386.1,-7.44976,-7.2725,0.072 ,0.095 ,0.059 ,0
2015,12,17,14,0,0,-14.39,-15.4,64.86,81.9,2.157,2.28,170.1,92,327.7,338.9,95.1,287.2,253.3,277.8,-7.440347,-7.264592,0.072 ,0.095 ,0.059 ,0
2015,12,17,14,30,0,-12.53,-14.98,65.43,79.51,2.154,2.186,167.3,92,283.9,254.5,101.6,288.7,256.7,184.9,-7.430348,-7.256373,0.072 ,0.095 ,0.059 ,0
2015,12,17,15,0,0,-12.46,-14.86,66.51,71.84,2.516,2.668,166.1,92,223.9,175,101.6,286.4,256.9,102.9,-7.421524,-7.248678,0.072 ,0.095 ,0.059 ,0
2015,12,17,15,30,0,-13.15,-15.37,69.18,69.84,3.593,3.824,174.7,92.1,152.4,105.1,101.4,274.8,253.4,25.03,-7.408129,-7.235874,0.072 ,0.095 ,0.059 ,0
2015,12,17,16,0,0,-13.95,-16.09,72.49,72.2,2.947,3.265,170.5,92.1,57.3,34.27,93.3,257.9,248,-49.13,-7.397699,-7.225609,0.072 ,0.095 ,0.059 ,0
2015,12,17,16,30,0,-14.86,-16.89,75.92,75.43,1.908,2.163,161,92.2,11.65,4.363,84.8,245.7,241.5,-76.2,-7.391277,-7.216821,0.072 ,0.095 ,0.059 ,0
2015,12,17,17,0,0,-16.34,-17.19,76.85,76.92,1.728,1.961,166.3,92.2,0.937,0,84.7,242.4,238.2,-80.5,-7.386793,-7.207907,0.072 ,0.095 ,0.059 ,0
2015,12,17,17,30,0,-15.54,-17.69,79.98,78.63,1.155,1.327,143.1,92.2,0,0,77.59,240.9,236.7,-73.36,-7.383878,-7.201159,0.072 ,0.095 ,0.059 ,0
2015,12,17,18,0,0,-16.5,-18.2,81.2,80.6,0.783,0.848,7.048,92.3,0,0,73.38,237.9,233.7,-69.14,-7.387966,-7.196231,0.072 ,0.095 ,0.059 ,0
2015,12,17,18,30,0,-16.8,-18.35,82.3,80.9,0.787,0.587,342.8,92.3,0,0,41.25,237.2,233,-37.02,-7.396071,-7.196826,0.072 ,0.095 ,0.059 ,0
2015,12,17,19,0,0,-16.67,-18.81,83.8,82.1,0.904,0.944,214.9,92.4,0,0,47.46,236.1,231.9,-43.22,-7.406354,-7.19755,0.072 ,0.095 ,0.059 ,0
2015,12,17,19,30,0,-17.52,-19.34,84.1,82.3,0.653,0.702,78.24,92.4,0,0,54.7,234.2,229.9,-50.46,-7.420972,-7.199583,0.072 ,0.095 ,0.059 ,0
2015,12,17,20,0,0,-17.84,-19.73,83.5,82.6,1.02,0.994,86,92.4,0,0,50.33,232.4,228.2,-46.14,-7.432979,-7.203895,0.072 ,0.095 ,0.059 ,0
2015,12,17,20,30,0,-17.71,-20.66,84.8,82.7,0.772,0.887,95.9,92.5,0,0,48.41,229.6,225.5,-44.25,-7.450332,-7.212947,0.072 ,0.095 ,0.059 ,0
2015,12,17,21,0,0,-18.48,-20.77,83.9,82.3,0.783,0.763,71.09,92.5,0,0,42.44,228.1,223.9,-38.2,-7.466522,-7.22205,0.072 ,0.095 ,0.059 ,0
2015,12,17,21,30,0,-18.11,-20.87,83.5,81.6,0.963,0.87,57.18,92.5,0,0,42.38,226.9,222.7,-38.15,-7.488984,-7.234566,0.072 ,0.095 ,0.059 ,0
2015,12,17,22,0,0,-18.05,-21.22,84,81.8,0.764,0.715,56.55,92.5,0,0,42.38,226.3,222.1,-38.15,-7.511322,-7.249764,0.072 ,0.095 ,0.059 ,0
2015,12,17,22,30,0,-17.22,-21.46,84.8,81.5,0.719,0.689,52.62,92.6,0,0,38.22,224,219.8,-33.98,-7.536793,-7.265429,0.072 ,0.095 ,0.059 ,0
2015,12,17,23,0,0,-16.66,-21.87,85.6,81,0.803,0.713,43.6,92.6,0,0,35.16,223.4,219.1,-30.92,-7.56825,-7.286196,0.072 ,0.095 ,0.059 ,0
2015,12,17,23,30,0,-19.85,-22.57,82.9,80.5,0.671,0.75,66,92.6,0,0,33.92,221.5,217.3,-29.68,-7.600755,-7.307781,0.072 ,0.095 ,0.059 ,0
2015,12,17,24,0,0,-19.6,-22.59,83.1,81,0.788,0.746,61.13,92.6,0,0,33.92,220.6,216.4,-29.68,-7.636656,-7.331302,0.072 ,0.095 ,0.059 ,0
2015,12,18,0,30,0,-19.21,-22.65,82.8,81,1.037,0.736,9.93,92.6,0,0,33.92,219.6,215.3,-29.68,-7.677145,-7.359558,0.072 ,0.095 ,0.059 ,0
2015,12,18,1,0,0,-20.99,-23.07,81.8,80.3,0.57,0.613,332.3,92.6,0,0,32.82,218.1,213.9,-28.58,-7.717254,-7.387432,0.072 ,0.095 ,0.059 ,0
2015,12,18,1,30,0,-21.04,-23.37,81.6,79.92,0.697,0.451,13.75,92.6,0,0,29.68,216.1,211.9,-25.44,-7.763359,-7.419663,0.072 ,0.095 ,0.059 ,0
2015,12,18,2,0,0,-22.79,-23.47,79.35,79.82,0.717,0.563,34.29,92.7,0,0,29.68,215.5,211.3,-25.44,-7.81272,-7.455725,0.072 ,0.095 ,0.059 ,0
2015,12,18,2,30,0,-24.39,-23.93,78.95,79.99,0.569,0.899,137.8,92.7,0,0,29.68,215.4,211.2,-25.44,-7.861346,-7.490289,0.072 ,0.095 ,0.059 ,0
2015,12,18,3,0,0,-23.8,-24.16,81.3,80.4,0.741,0.764,59.28,92.7,0,0,29.68,215.3,211,-25.44,-7.905625,-7.526354,0.072 ,0.095 ,0.059 ,0
2015,12,18,3,30,0,-24.07,-24.07,79.11,80.2,0.601,0.676,105.5,92.7,0,0,29.68,214.1,209.9,-25.44,-7.952717,-7.563568,0.072 ,0.095 ,0.059 ,0
2015,12,18,4,0,0,-25.34,-24.85,78.15,79.01,0.818,0.753,6.659,92.7,0,0,29.68,212.8,208.7,-25.55,-7.99507,-7.600474,0.072 ,0.095 ,0.059 ,0
2015,12,18,4,30,0,-25.81,-25.08,77.84,78.93,0.596,0.299,31.67,92.7,0,0,29.68,209.4,205.4,-25.63,-8.038074,-7.637366,0.072 ,0.095 ,0.059 ,0
2015,12,18,5,0,0,-25.26,-25.04,78.95,79.38,1.082,0.941,65.58,92.7,0,0,29.68,210.9,206.7,-25.44,-8.079645,-7.673896,0.072 ,0.095 ,0.059 ,0
2015,12,18,5,30,0,-25.84,-25.22,77.11,79.23,0.861,0.762,27.72,92.7,0,0,29.68,211,206.7,-25.44,-8.124832,-7.710961,0.072 ,0.095 ,0.059 ,0
2015,12,18,6,0,0,-25.62,-25.54,78.19,78.59,0.669,0.323,35.26,92.8,0,0,29.68,208.7,204.9,-25.97,-8.168196,-7.747372,0.072 ,0.095 ,0.059 ,0
2015,12,18,6,30,0,-22.82,-26.12,80.4,77.8,0.621,0.465,33.44,92.8,0,0,29.68,207.1,203.4,-26,-8.215301,-7.78776,0.072 ,0.095 ,0.059 ,0
2015,12,18,7,0,0,-17.81,-26.5,86.3,77.82,0.26,0.64,37.51,92.8,0,0,29.69,205.3,201.3,-25.76,-8.262504,-7.824403,0.072 ,0.095 ,0.059 ,0
2015,12,18,7,30,0,-19.65,-26.33,83.9,78.29,0.826,0.724,48.8,92.8,0,0,29.69,205.7,201.4,-25.45,-8.314142,-7.869614,0.072 ,0.095 ,0.059 ,0
2015,12,18,8,0,0,-19.83,-26.28,84,78.81,0.865,0.678,69.22,92.9,0.209,0,29.69,206.7,202.5,-25.45,-8.363535,-7.907895,0.072 ,0.095 ,0.059 ,0
2015,12,18,8,30,0,-19.85,-26.63,83.6,78.01,0.678,0.644,67,92.9,4.658,1.188,28.15,206.1,201.9,-22.76,-8.414264,-7.952381,0.072 ,0.095 ,0.059 ,0
2015,12,18,9,0,0,-20.38,-26.75,82.9,77.6,0.35,0.5,37.91,92.9,31.74,53.95,27.53,231.3,202.6,55.08,-8.464376,-7.995824,0.072 ,0.095 ,0.059 ,0
2015,12,18,9,30,0,-22.05,-27.08,81.1,77.63,0.955,1.06,149,92.9,86.3,145.7,29.69,278.3,209.9,184.4,-8.514236,-8.038288,0.072 ,0.095 ,0.059 ,0
2015,12,18,10,0,0,-24.7,-27.1,79.65,78.64,1.154,1.178,152,92.9,146.9,200.9,29.68,295.8,214.1,253,-8.565877,-8.081069,0.072 ,0.095 ,0.059 ,0
2015,12,18,10,30,0,-23.9,-26.53,80.9,78.06,1.026,0.861,166.4,92.9,207.6,244.7,33.24,304.2,219.2,296.5,-8.614806,-8.129224,0.072 ,0.095 ,0.059 ,0
2015,12,18,11,0,0,-24.08,-25.17,78.9,78.7,0.825,0.757,200.9,92.9,264.4,282.7,35.51,312.8,223.4,336.5,-8.659221,-8.172262,0.072 ,0.095 ,0.059 ,0
2015,12,18,11,30,0,-23.7,-24.18,77,78.63,1.024,1.001,125.5,92.9,311.5,313.2,42.09,319.1,226.5,363.7,-8.693059,-8.212017,0.072 ,0.095 ,0.059 ,0
2015,12,18,12,0,0,-22.09,-22.75,75.39,78.97,0.809,0.819,122.7,92.9,347.1,335.8,44.19,320.9,228.6,383.9,-8.722822,-8.249508,0.072 ,0.095 ,0.059 ,0
2015,12,18,12,30,0,-20.65,-21.17,71.26,78.95,1.13,1.051,164,92.8,368.3,350.4,50.97,318.8,232.4,385.8,-8.741226,-8.281119,0.072 ,0.095 ,0.059 ,0
2015,12,18,13,0,0,-19.39,-20.16,67.31,78.5,1.221,1.204,143.5,92.8,372.4,356,58.31,315.4,234.4,378.6,-8.750869,-8.30697,0.072 ,0.095 ,0.059 ,0
2015,12,18,13,30,0,-18.46,-19.19,70.05,78.57,2.048,2.034,161,92.8,360.1,358.6,67.28,308.2,237.7,361.8,-8.752547,-8.327998,0.072 ,0.095 ,0.059 ,0
2015,12,18,14,0,0,-17.69,-18.5,69.07,76.95,2.137,2.183,155.5,92.8,330.6,380.4,76.43,296.1,240.9,359.1,-8.746834,-8.341619,0.072 ,0.095 ,0.059 ,0
2015,12,18,14,30,0,-17.87,-18.66,70.46,76.09,2.942,3.039,163,92.8,286,345.3,84.7,285.2,241.9,303.9,-8.739742,-8.351358,0.072 ,0.095 ,0.059 ,0
2015,12,18,15,0,0,-18.07,-18.62,72.21,76.38,4.107,4.435,162.8,92.8,225.2,248,88.7,275,240.4,194,-8.724695,-8.355745,0.072 ,0.095 ,0.059 ,0
2015,12,18,15,30,0,-18.29,-18.7,74.01,76.6,3.199,3.589,161,92.8,151,158.1,90.2,267.9,239.2,96.6,-8.705932,-8.354022,0.072 ,0.095 ,0.059 ,0
2015,12,18,16,0,0,-18.34,-18.7,77.97,79.52,3.851,4.358,164,92.8,56.2,53.1,84.3,249.9,237.7,-18.97,-8.688503,-8.351876,0.072 ,0.095 ,0.059 ,0
2015,12,18,16,30,0,-19.05,-19.34,81,81.8,3.172,3.778,167.1,92.8,11.58,5.508,76.75,236.8,232.6,-67,-8.666643,-8.342726,0.072 ,0.095 ,0.059 ,0
2015,12,18,17,0,0,-19.49,-19.72,82,82.2,3.196,3.661,173.5,92.8,0.944,0,76.28,233,231,-74.34,-8.644577,-8.332799,0.072 ,0.095 ,0.059 ,0
2015,12,18,17,30,0,-20.21,-20.58,83.3,83,3.219,3.692,168.7,92.8,0,0,76.28,228.2,228.2,-76.24,-8.630124,-8.324286,0.072 ,0.095 ,0.059 ,0
2015,12,18,18,0,0,-20.52,-21.11,84.3,83.2,2.581,3.318,160.7,92.8,0,0,70.27,226.6,226.2,-69.82,-8.613401,-8.313497,0.072 ,0.095 ,0.059 ,0
2015,12,18,18,30,0,-19.35,-21.63,85.4,82.3,1.696,2.015,158.2,92.8,0,0,56.29,225.4,223.7,-54.58,-8.600265,-8.302367,0.072 ,0.095 ,0.059 ,0
2015,12,18,19,0,0,-19.02,-21.19,85.9,82.8,3.529,4.314,177.5,92.8,0,0.071,10.65,226.4,225.9,-10.1,-8.591554,-8.29551,0.072 ,0.095 ,0.059 ,0
2015,12,18,19,30,0,-18.56,-19.99,85.8,82.7,4.75,5.089,171,92.8,0,0,4.238,231.2,231.2,-4.224,-8.582172,-8.284986,0.072 ,0.095 ,0.059 ,0
2015,12,18,20,0,0,-18.24,-20.01,85.3,82.2,3.663,3.873,175,92.8,0,0,1.088,231.6,231.6,-1.088,-8.574792,-8.278523,0.072 ,0.095 ,0.059 ,0
2015,12,18,20,30,0,-17.79,-20.03,84.8,81.9,2.763,3.09,173.4,92.8,0,0,0,231.6,231.6,0,-8.563773,-8.270817,0.072 ,0.095 ,0.059 ,0
2015,12,18,21,0,0,-17.4,-19.46,85,82.3,3.355,3.63,171.1,92.8,0,0,2.557,233.1,233.1,-2.557,-8.544684,-8.262411,0.072 ,0.095 ,0.059 ,0
2015,12,18,21,30,0,-17.77,-19.12,84.3,82.5,3.635,3.763,177.8,92.8,0,0,4.238,234.3,234.3,-4.238,-8.526956,-8.253356,0.072 ,0.095 ,0.059 ,0
2015,12,18,22,0,0,-17.87,-19.13,83.9,82.4,3.356,3.671,174.1,92.8,0,0,2.204,234.6,234.6,-2.204,-8.50516,-8.241954,0.072 ,0.095 ,0.059 ,0
2015,12,18,22,30,0,-17.59,-18.79,83.9,82.7,2.68,2.985,194.9,92.8,0,0,3.927,236.1,236.1,-3.899,-8.480211,-8.227632,0.072 ,0.095 ,0.059 ,0
2015,12,18,23,0,0,-17.97,-19.23,83.2,82.1,2.151,2.469,188.7,92.8,0,0,3.489,234.3,234.3,-3.489,-8.452833,-8.209668,0.072 ,0.095 ,0.059 ,0
2015,12,18,23,30,0,-17.96,-19.19,83.4,82.3,2.276,2.672,179,92.8,0,0,1.653,234.2,234.2,-1.653,-8.426289,-8.19426,0.072 ,0.095 ,0.059 ,0
2015,12,18,24,0,0,-17.76,-19.02,83.6,82.4,2.488,2.785,177.9,92.8,0,0,2.317,234.8,234.8,-2.317,-8.401574,-8.178525,0.072 ,0.095 ,0.059 ,0
2015,12,19,0,30,0,-17.86,-19.06,83.5,82.4,2.68,2.966,175.9,92.8,0,0,4.167,234.6,234.6,-4.167,-8.372661,-8.158212,0.072 ,0.095 ,0.059 ,0
2015,12,19,1,0,0,-17.82,-19.02,83.5,82.4,2.377,2.632,181.1,92.8,0,0,4.181,234.6,234.6,-4.181,-8.343319,-8.139479,0.072 ,0.095 ,0.059 ,0
2015,12,19,1,30,0,-17.83,-19.03,83.4,82.4,2.277,2.564,184.3,92.8,0,0,4.054,234.6,234.6,-4.054,-8.312435,-8.115555,0.072 ,0.095 ,0.059 ,0
2015,12,19,2,0,0,-17.89,-19.07,83.2,82.3,2.061,2.448,186.2,92.8,0,0,4.238,233.6,233.6,-4.238,-8.281966,-8.090035,0.072 ,0.095 ,0.059 ,0
2015,12,19,2,30,0,-17.95,-19.06,83.2,82.3,2.367,2.503,187,92.8,0,0,4.238,233.3,233.3,-4.238,-8.249048,-8.070424,0.072 ,0.095 ,0.059 ,0
2015,12,19,3,0,0,-17.97,-19,83.2,82.4,2.165,2.312,198.3,92.8,0,0,4.224,234.2,234.2,-4.196,-8.223841,-8.046709,0.072 ,0.095 ,0.059 ,0
2015,12,19,3,30,0,-18.01,-19.09,83.1,82.2,2.133,2.226,191.1,92.8,0,0,4.238,234.3,234.2,-4.139,-8.191968,-8.023324,0.072 ,0.095 ,0.059 ,0
2015,12,19,4,0,0,-18.02,-19.12,83.2,82.3,2.521,2.555,198.4,92.8,0,0,4.238,233.3,233.3,-4.196,-8.164834,-7.999415,0.072 ,0.095 ,0.059 ,0
2015,12,19,4,30,0,-17.85,-19.06,83.4,82.3,2.205,2.254,189.5,92.8,0,0,3.758,234.2,234.2,-3.743,-8.139079,-7.975347,0.072 ,0.095 ,0.059 ,0
2015,12,19,5,0,0,-17.87,-19.04,83.3,82.3,2.089,2.116,187.5,92.8,0,0,2.684,234.6,234.6,-2.684,-8.109341,-7.949203,0.072 ,0.095 ,0.059 ,0
2015,12,19,5,30,0,-18.09,-19.1,83,82.2,2.09,2.108,188.6,92.8,0,0,1.271,234.6,234.6,-1.271,-8.085649,-7.927797,0.072 ,0.095 ,0.059 ,0
2015,12,19,6,0,0,-18.21,-19.23,82.9,82.1,1.898,1.98,190,92.9,0,0,0.636,233.2,233.2,-0.636,-8.059163,-7.905325,0.072 ,0.095 ,0.059 ,0
2015,12,19,6,30,0,-17.9,-19.08,83.3,82.3,1.884,1.958,198.6,92.9,0,0,0.042,234.2,234.2,-0.042,-8.036899,-7.886474,0.072 ,0.095 ,0.059 ,0
2015,12,19,7,0,0,-17.84,-19.02,83.3,82.3,1.805,1.79,189.4,92.9,0,0,0.777,234.6,234.6,-0.777,-8.014765,-7.861354,0.072 ,0.095 ,0.059 ,0
2015,12,19,7,30,0,-17.78,-18.94,83.4,82.4,1.746,1.653,171.4,92.9,0,0,0,234.6,234.6,0,-7.988913,-7.844,0.072 ,0.095 ,0.059 ,0
2015,12,19,8,0,0,-17.68,-18.93,83.4,82.3,1.251,1.257,184.5,92.9,0.096,0,1.045,234.6,234.6,-1.045,-7.963844,-7.823088,0.072 ,0.095 ,0.059 ,0
2015,12,19,8,30,0,-17.78,-19,83.2,82.2,1.121,1.153,182.9,92.9,2.854,1.144,0.65,236.2,234.6,2.091,-7.940311,-7.798804,0.072 ,0.095 ,0.059 ,0
2015,12,19,9,0,0,-17.81,-18.95,83.3,82.3,1.336,1.289,185.3,92.9,16.78,8.81,0,239,234.8,13.05,-7.915884,-7.779001,0.072 ,0.095 ,0.059 ,0
2015,12,19,9,30,0,-17.57,-18.84,83.5,82.4,1.283,1.36,197.6,92.9,37.1,22.22,0,242.1,236.1,28.18,-7.892365,-7.758007,0.072 ,0.095 ,0.059 ,0
2015,12,19,10,0,0,-17.7,-18.8,83.4,82.5,1.548,1.527,188.1,92.9,70.01,40.92,0,249.8,236.6,54.13,-7.871216,-7.73906,0.072 ,0.095 ,0.059 ,0
2015,12,19,10,30,0,-17.34,-18.54,83.8,82.8,1.855,1.855,186,92.9,111.6,68.89,0,261,238.6,91.3,-7.845481,-7.716459,0.072 ,0.095 ,0.059 ,0
2015,12,19,11,0,0,-16.82,-18.02,84.3,83.4,1.444,1.507,202.7,92.9,146.7,94,0,268.6,240.6,122,-7.821792,-7.696234,0.072 ,0.095 ,0.059 ,0
2015,12,19,11,30,0,-16.52,-17.68,84.5,83.7,1.955,1.946,208.1,92.9,159.8,102.3,0,272.8,242.4,132.7,-7.796369,-7.676418,0.072 ,0.095 ,0.059 ,0
2015,12,19,12,0,0,-15.86,-16.95,85.2,84.6,1.248,1.241,218,92.9,216.5,143,0.254,289.1,245,186.9,-7.768673,-7.655649,0.072 ,0.095 ,0.059 ,0
2015,12,19,12,30,0,-14.99,-15.81,86.2,85.9,1.349,1.295,188.4,92.8,271.1,183.6,2.118,311.6,248.5,244.7,-7.738912,-7.632389,0.072 ,0.095 ,0.059 ,0
2015,12,19,13,0,0,-15.62,-15.58,85.4,86,1.913,1.779,173.9,92.8,277,174.6,4.053,307.4,248.7,229.3,-7.705994,-7.60839,0.072 ,0.095 ,0.059 ,0
2015,12,19,13,30,0,-15.56,-15.85,85.3,85.8,2.345,2.241,187.4,92.8,265.8,163.2,4.236,301.3,248.7,211.6,-7.674517,-7.583731,0.072 ,0.095 ,0.059 ,0
2015,12,19,14,0,0,-15.23,-15.99,85.8,85.6,2.174,2.112,201.9,92.8,129.7,72.47,4.236,272.7,247.4,93.5,-7.639295,-7.557565,0.072 ,0.095 ,0.059 ,0
2015,12,19,14,30,0,-14.73,-15.61,86.3,86,1.651,1.6,205.2,92.8,125.5,70.69,4.236,275.2,248.7,92.9,-7.603249,-7.529781,0.072 ,0.095 ,0.059 ,0
2015,12,19,15,0,0,-14.3,-15.14,86.6,86.5,1.062,1,175.5,92.8,121.8,72.06,5.818,279.4,249.8,95.9,-7.565925,-7.498901,0.072 ,0.095 ,0.059 ,0
2015,12,19,15,30,0,-14.24,-14.83,86.5,86.8,1.686,1.616,195.3,92.8,110.3,79.64,10.35,287.1,251.8,104.6,-7.533831,-7.46862,0.072 ,0.095 ,0.059 ,0
2015,12,19,16,0,0,-14.65,-15.44,86.1,86.1,1.82,1.764,188.6,92.8,42.83,29.77,12.69,264.5,249.3,32.21,-7.501554,-7.446138,0.072 ,0.095 ,0.059 ,0
2015,12,19,16,30,0,-15.3,-16.08,85.7,85.5,1.853,1.759,176.9,92.8,10.16,2.937,12.71,249.2,244.9,-5.536,-7.478224,-7.421532,0.072 ,0.095 ,0.059 ,0
2015,12,19,17,0,0,-15.61,-16.42,85.5,85.1,1.541,1.496,191.5,92.8,0.838,0,12.71,245.3,242.9,-10.34,-7.458193,-7.395236,0.072 ,0.095 ,0.059 ,0
2015,12,19,17,30,0,-16.12,-16.77,85,84.7,0.757,0.908,156.5,92.8,0,0,12.71,240.8,240.2,-12.17,-7.444036,-7.371396,0.072 ,0.095 ,0.059 ,0
2015,12,19,18,0,0,-16.72,-17.33,84.3,84,0.458,0.407,69.42,92.8,0,0,12.71,239,237.1,-10.81,-7.438654,-7.354083,0.072 ,0.095 ,0.059 ,0
2015,12,19,18,30,0,-17.73,-17.97,83.2,83.4,0.637,0.498,17.45,92.8,0,0,12.71,237.1,233.3,-8.87,-7.437275,-7.341843,0.072 ,0.095 ,0.059 ,0
2015,12,19,19,0,0,-18,-18.3,82.9,83,0.578,0.537,15.19,92.8,0,0,12.71,236.3,232.1,-8.5,-7.44271,-7.331927,0.072 ,0.095 ,0.059 ,0
2015,12,19,19,30,0,-18.3,-18.58,82.6,82.7,0.576,0.529,290.7,92.8,0,0,12.71,234.3,230.3,-8.72,-7.452454,-7.325437,0.072 ,0.095 ,0.059 ,0
2015,12,19,20,0,0,-18.74,-19.11,82.2,82.1,0.381,0.291,41.83,92.8,0,0,12.71,232.7,229,-9.03,-7.469972,-7.324935,0.072 ,0.095 ,0.059 ,0
2015,12,19,20,30,0,-19.34,-19.27,81.5,82,0.142,0.177,2.648,92.8,0,0,12.71,230.7,226.4,-8.48,-7.488106,-7.329961,0.072 ,0.095 ,0.059 ,0
2015,12,19,21,0,0,-19.77,-19.57,81.2,81.6,0.077,0.244,18.41,92.7,0,0,12.63,229,224.8,-8.45,-7.508126,-7.334905,0.072 ,0.095 ,0.059 ,0
2015,12,19,21,30,0,-19.71,-19.72,81.6,81.5,0.431,0.347,50.37,92.8,0,0,12.72,228.5,224.3,-8.48,-7.533014,-7.34514,0.072 ,0.095 ,0.059 ,0
