年,月,日,时,分,秒,近地面空气温度,冠层上方空气温度,近地面空气湿度,冠层上方空气湿度,近地面风速,冠层上方风速,风向,大气压,光合有效辐射,向下的短波辐射,向上的短波辐射,向下的长波辐射,向上的长波辐射,净辐射,一层土壤温度,二层土壤温度,一层土壤体积含水量,二层土壤体积含水量,三层土壤体积含水量,降水量
2016,10,26,19,0,0,-12.86,-6.808,58.51,38.26,1.184,1.405,250.4,92.4,0,0,105.8,282,277.8,-101.5,-3.054784,-2.691221,0.053 ,0.049 ,0.045 ,0
2016,10,26,19,30,0,-14.69,-7.656,64.34,41.47,0.788,0.74,340.6,92.4,0,0,101.4,277.8,273.6,-97.2,-3.153216,-2.735517,0.053 ,0.049 ,0.045 ,0
2016,10,26,20,0,0,-16.11,-8.06,68.13,42.89,0.543,0.694,304.5,92.4,0,0,97.4,273.1,268.8,-93.2,-3.257519,-2.789597,0.053 ,0.049 ,0.045 ,0
2016,10,26,20,30,0,-17.22,-8.43,71.14,43.9,1.025,1.292,265.7,92.5,0,0,99,273,268.7,-94.8,-3.363846,-2.851057,0.053 ,0.049 ,0.045 ,0
2016,10,26,21,0,0,-18.03,-8.68,73.84,43.84,1.143,1.562,296.6,92.5,0,0,101.1,274.3,270.1,-96.9,-3.478348,-2.919475,0.053 ,0.049 ,0.045 ,0
2016,10,26,21,30,0,-19.15,-8.66,76.43,43.56,1.148,1.136,293.8,92.5,0,0,93.5,272.8,268.5,-89.3,-3.594543,-2.995954,0.052 ,0.049 ,0.045 ,0
2016,10,26,22,0,0,-19.44,-8.91,77.96,44.55,1.336,1.071,186.2,92.5,0.001,0,93.2,271.5,267.2,-89,-3.707341,-3.072919,0.052 ,0.049 ,0.045 ,0
2016,10,26,22,30,0,-20.03,-9.53,79.24,47.63,1.582,1.741,188.5,92.5,0.001,0,93.2,270.5,266.3,-89,-3.818153,-3.15362,0.052 ,0.049 ,0.045 ,0
2016,10,26,23,0,0,-20.3,-10.84,78.95,52.77,1.258,1.28,198.8,92.6,0,0,93.2,266.4,262.2,-89,-3.928275,-3.23499,0.053 ,0.049 ,0.045 ,0
2016,10,26,23,30,0,-21.15,-11.97,79.47,57.87,0.94,1.362,213.9,92.5,0,0,91,261.7,257.4,-86.7,-4.035701,-3.316615,0.053 ,0.049 ,0.045 ,0
2016,10,26,24,0,0,-21.48,-11.86,79.45,57.34,0.559,0.906,195.4,92.5,0,0,84.7,258.5,254.2,-80.5,-4.138947,-3.398113,0.052 ,0.049 ,0.045 ,0
2016,10,27,0,30,0,-22.2,-12.38,78.81,59.03,0.764,0.796,300.1,92.6,0,0,85.3,258,253.7,-81,-4.246325,-3.481409,0.053 ,0.049 ,0.045 ,0
2016,10,27,1,0,0,-22.36,-13.03,79.48,64.52,0.567,0.549,32.33,92.6,0.001,0,83.5,254.3,250,-79.22,-4.345634,-3.559802,0.053 ,0.049 ,0.046 ,0
2016,10,27,1,30,0,-22.43,-13.49,77.85,68.21,0.548,0.464,39.93,92.6,0.002,0,76.27,251.3,247.1,-72.03,-4.453545,-3.645256,0.053 ,0.049 ,0.046 ,0
2016,10,27,2,0,0,-23.16,-13.82,77.92,67.41,0.857,0.772,31.21,92.6,0.003,0,76.27,250.8,246.6,-72.03,-4.544251,-3.717886,0.053 ,0.049 ,0.046 ,0
2016,10,27,2,30,0,-23.16,-14.04,77.99,67.91,1.335,1.135,42.21,92.6,0,0,76.05,251.7,247.4,-71.82,-4.627392,-3.785567,0.053 ,0.049 ,0.046 ,0
2016,10,27,3,0,0,-22.94,-13.87,77.86,69.59,1.076,1.039,11.43,92.6,0,0,73.13,252.6,248.3,-68.89,-4.708879,-3.850025,0.053 ,0.049 ,0.046 ,0
2016,10,27,3,30,0,-23.16,-14.22,77.75,72.1,0.974,1.045,355.5,92.6,0,0,63.2,251.1,246.9,-58.96,-4.780998,-3.914584,0.053 ,0.049 ,0.045 ,0
2016,10,27,4,0,0,-22.87,-14.71,77.93,72.78,0.347,0.494,7.169,92.6,0,0,56.99,249.3,245,-52.75,-4.8448,-3.974716,0.052 ,0.049 ,0.045 ,0
2016,10,27,4,30,0,-22.81,-14.93,77.42,73.04,0.72,0.796,39.62,92.6,0.001,0,50.27,248.8,244.6,-46.03,-4.902863,-4.033758,0.052 ,0.049 ,0.045 ,0
2016,10,27,5,0,0,-21.99,-14.69,78.33,74.2,0.748,0.786,34.24,92.6,0.002,0,50.39,249.8,245.7,-46.2,-4.94899,-4.085787,0.052 ,0.049 ,0.045 ,0
2016,10,27,5,30,0,-22.02,-14.68,77.97,74.86,1.149,1.198,37.75,92.6,0,0,50.85,251.2,246.9,-46.61,-4.988462,-4.13103,0.052 ,0.049 ,0.045 ,0
2016,10,27,6,0,0,-21.65,-14.96,78.12,74.69,0.443,0.681,48.88,92.6,0,0,50.85,250,246.1,-46.92,-5.016491,-4.17042,0.052 ,0.049 ,0.045 ,0
2016,10,27,6,30,0,-21.87,-15.1,78.26,80.5,1.162,0.93,35.29,92.6,0,0,57.69,249.8,245.5,-53.45,-5.053889,-4.213621,0.052 ,0.049 ,0.045 ,0
2016,10,27,7,0,0,-21.58,-15.07,78.16,83.5,0.621,0.307,359.3,92.6,0.382,0.551,53.87,248.4,244.1,-49.09,-5.079259,-4.247942,0.052 ,0.049 ,0.045 ,0
2016,10,27,7,30,0,-21.56,-15.26,78.37,83.2,0.567,0.444,344.9,92.6,11.49,10.68,47.84,247.6,243.4,-32.93,-5.109054,-4.280224,0.052 ,0.049 ,0.045 ,0
2016,10,27,8,0,0,-21.06,-15.52,78.32,81.3,0.479,0.287,5.842,92.6,58.96,43.49,42.38,251.8,244.4,8.45,-5.135921,-4.314797,0.052 ,0.049 ,0.045 ,0
2016,10,27,8,30,0,-19.67,-14.96,79.15,78.78,0.537,0.355,12.82,92.7,137.4,96.1,46.46,262,248.4,63.32,-5.144722,-4.348233,0.052 ,0.049 ,0.045 ,0
2016,10,27,9,0,0,-17.4,-13.95,80.2,77.93,0.535,0.528,345.9,92.7,230.1,193.5,72.13,279.3,256.2,144.4,-5.118794,-4.362927,0.052 ,0.049 ,0.045 ,0
2016,10,27,9,30,0,-14.88,-12.92,75.4,71.79,0.917,0.884,181.7,92.7,436.3,296.6,90.4,296.8,268.1,234.9,-5.075428,-4.369288,0.052 ,0.049 ,0.045 ,0
2016,10,27,10,0,0,-12.58,-11.63,71.42,72.59,1.284,1.288,142.4,92.7,633,394.9,104.4,309.5,276,324,-5.000889,-4.358174,0.052 ,0.049 ,0.045 ,0
2016,10,27,10,30,0,-10.32,-10.17,66.21,65.22,1.471,1.501,148.5,92.7,705.9,412.2,107,317.2,282.8,339.6,-4.899475,-4.330673,0.052 ,0.049 ,0.045 ,0
2016,10,27,11,0,0,-8.74,-8.93,59.42,60.55,2.116,2.183,165.4,92.7,803,461.5,107.2,327.7,285.3,396.7,-4.776613,-4.283655,0.052 ,0.049 ,0.045 ,0
2016,10,27,11,30,0,-7.185,-7.504,53.43,53.78,2.611,2.741,160.5,92.6,918,511,111.9,337.2,289.2,447.1,-4.653011,-4.221272,0.052 ,0.049 ,0.045 ,0
2016,10,27,12,0,0,-5.318,-6.265,42.03,46,3.182,3.291,169.1,92.6,994,562.6,115.9,347.8,293.3,501.1,-4.495335,-4.148716,0.051 ,0.049 ,0.045 ,0
2016,10,27,12,30,0,-4.066,-5.2,34.36,38.3,2.903,3.005,185.4,92.6,1039,549.5,98.8,353.8,299,505.6,-4.295917,-4.054743,0.051 ,0.049 ,0.045 ,0
2016,10,27,13,0,0,-3.612,-4.558,28.32,30.56,3.245,3.374,301.4,92.6,622.8,398.7,97,339.3,299.9,341.2,-4.079859,-3.93693,0.051 ,0.049 ,0.045 ,0
2016,10,27,13,30,0,-3.416,-4.548,27.08,28.38,3.158,3.202,313,92.5,526.5,292.9,99,330.3,299.3,224.9,-3.897367,-3.813622,0.052 ,0.049 ,0.045 ,0
2016,10,27,14,0,0,-3.894,-4.663,26.94,28.42,2.995,3.193,277.4,92.5,498.6,228.7,63.21,325.6,297.4,193.8,-3.738524,-3.693385,0.051 ,0.049 ,0.045 ,0
2016,10,27,14,30,0,-3.414,-4.569,26.54,30.04,3.869,4.195,296.8,92.5,648.2,256.3,51.76,329.2,298,235.7,-3.60691,-3.579818,0.051 ,0.049 ,0.045 ,0
2016,10,27,15,0,0,-3.477,-4.778,28,31.78,4.235,4.561,288.3,92.6,592.7,249.1,54.56,327.8,297.6,224.7,-3.46865,-3.4707,0.051 ,0.049 ,0.045 ,0
2016,10,27,15,30,0,-4.216,-5.227,30.44,32.05,3.317,3.635,290,92.6,312.9,145.7,54.01,313.4,294.2,110.9,-3.337422,-3.364187,0.051 ,0.049 ,0.045 ,0
2016,10,27,16,0,0,-4.735,-5.39,30.28,32.32,3.157,3.33,299.7,92.6,222.4,125,70.49,311.2,293.3,72.47,-3.243535,-3.266994,0.051 ,0.049 ,0.045 ,0
2016,10,27,16,30,0,-5.231,-5.594,31.9,33.05,2.876,3.118,294.4,92.6,140,76.09,89.7,306,291.3,1.073,-3.176978,-3.179588,0.051 ,0.048 ,0.044 ,0
2016,10,27,17,0,0,-6.027,-5.881,33.65,33.57,2.172,2.336,296.8,92.6,57.03,19.39,101.9,291.4,287.1,-78.15,-3.143715,-3.114647,0.051 ,0.048 ,0.044 ,0
2016,10,27,17,30,0,-7.944,-6.301,39.59,34.33,1.884,2.069,293.3,92.6,13.44,2.682,73.97,287.8,283.6,-67.07,-3.144624,-3.058011,0.051 ,0.048 ,0.044 ,0
2016,10,27,18,0,0,-9.72,-6.702,47.89,35.36,2.533,2.75,292.9,92.7,0.364,0,69.48,286.6,282.4,-65.26,-3.191985,-3.034449,0.050 ,0.048 ,0.044 ,0
2016,10,27,18,30,0,-10.65,-6.862,53.23,36.34,2.321,2.587,298.1,92.7,0,0,66.11,283.2,281.8,-64.65,-3.246073,-3.02646,0.050 ,0.048 ,0.044 ,0
2016,10,27,19,0,0,-11.44,-7.225,57.09,37.84,2.149,2.279,283.2,92.7,0,0,79.01,282.6,279.6,-76.04,-3.303791,-3.038007,0.050 ,0.048 ,0.043 ,0
2016,10,27,19,30,0,-12.81,-7.564,59.63,39.53,1.479,1.835,295.5,92.8,0,0,96.6,281.4,277.2,-92.4,-3.372506,-3.055075,0.049 ,0.047 ,0.043 ,0
2016,10,27,20,0,0,-14.33,-8.89,62.89,44.05,0.674,0.744,334.2,92.8,0,0,98.4,274.5,270.5,-94.4,-3.458879,-3.087854,0.049 ,0.047 ,0.043 ,0
2016,10,27,20,30,0,-15.8,-9.74,65.66,47.02,0.681,1.004,325.7,92.8,0,0,93.2,268.6,264.3,-88.9,-3.562723,-3.131487,0.049 ,0.047 ,0.043 ,0
2016,10,27,21,0,0,-17.26,-9.6,69.29,47.03,1.466,1.926,283.6,92.8,0,0,98.2,270.9,266.7,-93.9,-3.67757,-3.189886,0.049 ,0.047 ,0.043 ,0
2016,10,27,21,30,0,-18.1,-10,71.94,48.94,0.985,1.375,293.7,92.8,0,0,96.9,269.1,264.9,-92.7,-3.798071,-3.25791,0.049 ,0.047 ,0.042 ,0
2016,10,27,22,0,0,-18.83,-10.79,73.97,51.75,1.075,1.085,56.2,92.8,0,0,95.1,265.6,262.6,-92.1,-3.920373,-3.332458,0.048 ,0.047 ,0.042 ,0
2016,10,27,22,30,0,-19.84,-11.4,75.84,54.24,0.559,0.665,10.95,92.8,0.001,0,89.5,261.5,257.2,-85.3,-4.039289,-3.411431,0.048 ,0.047 ,0.042 ,0
2016,10,27,23,0,0,-20.55,-11.69,79.2,55.55,0.583,0.703,38.06,92.8,0.001,0,84.7,258.3,254.1,-80.5,-4.1526,-3.492919,0.048 ,0.047 ,0.042 ,0
2016,10,27,23,30,0,-21.33,-11.88,79.22,56.51,0.541,0.566,7.578,92.8,0.001,0,84.7,257.2,253,-80.5,-4.268879,-3.577248,0.048 ,0.047 ,0.041 ,0
2016,10,27,24,0,0,-21.89,-12.44,79.49,60.71,0.952,0.952,356.3,92.8,0,0,84.7,256,251.7,-80.5,-4.384997,-3.66338,0.047 ,0.047 ,0.041 ,0
2016,10,28,0,30,0,-22.2,-12.98,78.69,64.43,1.181,1,102.6,92.8,0,0,84.7,254.7,250.5,-80.5,-4.496507,-3.750287,0.047 ,0.047 ,0.041 ,0
2016,10,28,1,0,0,-22.09,-13.36,79.96,69.73,1.109,1.374,35.36,92.8,0.001,0,84.8,255.7,251.4,-80.5,-4.6035,-3.834878,0.047 ,0.047 ,0.041 ,0
2016,10,28,1,30,0,-22.71,-13.49,77.6,72.58,0.489,0.653,14.82,92.7,0.002,0,84.7,251.6,247.4,-80.5,-4.718202,-3.924975,0.047 ,0.047 ,0.040 ,0
2016,10,28,2,0,0,-23.02,-13.23,78.23,73.34,0.534,0.681,10.6,92.7,0.001,0,84.7,251.7,247.4,-80.5,-4.820895,-4.011541,0.047 ,0.047 ,0.040 ,0
2016,10,28,2,30,0,-23.85,-13.43,77.14,77.98,0.477,0.724,325.9,92.7,0,0,84.8,251.5,247.2,-80.5,-4.928936,-4.099957,0.047 ,0.047 ,0.040 ,0
2016,10,28,3,0,0,-23.67,-14.53,77.99,83.2,0.663,0.654,283.1,92.7,0,0,84.8,248.2,244,-80.5,-5.031873,-4.185159,0.046 ,0.046 ,0.040 ,0
2016,10,28,3,30,0,-24.28,-14.96,77.04,85.1,1.31,0.993,8.99,92.7,0.001,0,83.1,246.8,242.6,-78.85,-5.131772,-4.270811,0.046 ,0.046 ,0.039 ,0
2016,10,28,4,0,0,-24.3,-15.1,76.83,85.5,1.098,1.126,32.39,92.7,0.002,0,76.29,248.5,244.2,-72.05,-5.234304,-4.35413,0.046 ,0.046 ,0.039 ,0
2016,10,28,4,30,0,-25.12,-15.61,76.09,85.6,0.708,0.915,2.242,92.7,0,0,64.86,245.6,241.3,-60.63,-5.333422,-4.433074,0.046 ,0.046 ,0.039 ,0
2016,10,28,5,0,0,-25.2,-16.18,76.47,86.4,0.408,0.574,341.1,92.7,0.001,0,54.95,243,238.7,-50.71,-5.428309,-4.50979,0.045 ,0.045 ,0.039 ,0
2016,10,28,5,30,0,-25.31,-15.95,76.45,87.1,0.63,0.747,351.3,92.7,0.001,0,48.68,243.1,238.8,-44.44,-5.515172,-4.584001,0.045 ,0.045 ,0.039 ,0
2016,10,28,6,0,0,-25.4,-16.24,75.97,86.9,0.86,0.909,24.39,92.7,0.003,0,42.46,243.5,239.2,-38.23,-5.595053,-4.653252,0.045 ,0.045 ,0.039 ,0
2016,10,28,6,30,0,-25.39,-16.29,76.28,86.9,0.776,1.107,46.85,92.6,0.003,0,40.71,244.1,239.8,-36.47,-5.675679,-4.724814,0.044 ,0.045 ,0.038 ,0
2016,10,28,7,0,0,-25.38,-16.6,76.23,86.2,0.254,0.203,5.722,92.7,0.307,0.48,19.18,243.4,239.4,-14.72,-5.748668,-4.794278,0.044 ,0.044 ,0.038 ,0
2016,10,28,7,30,0,-23.96,-16.55,77.41,86.7,0.732,0.531,60.42,92.6,8.32,8.16,9.24,245.9,241.5,3.305,-5.810606,-4.858387,0.044 ,0.044 ,0.038 ,0
2016,10,28,8,0,0,-22.3,-15.93,78.19,86.2,0.814,0.813,49.04,92.6,44.91,22.02,5.368,249.3,245,20.89,-5.821532,-4.911248,0.044 ,0.044 ,0.038 ,0
2016,10,28,8,30,0,-20.81,-15.51,77.63,84.7,0.54,0.56,38.13,92.6,106.8,44.71,13.53,255.1,247.3,38.99,-5.807463,-4.943687,0.044 ,0.044 ,0.038 ,0
2016,10,28,9,0,0,-19.71,-15.32,78.44,84,0.729,1.051,148.8,92.7,235.1,83.6,13.26,262.9,249.5,83.8,-5.782068,-4.960887,0.044 ,0.044 ,0.038 ,0
2016,10,28,9,30,0,-17.14,-15.49,76.18,85.4,1.115,1.353,143.6,92.6,410.8,121.4,9.65,271.5,251.9,131.3,-5.754038,-4.971081,0.044 ,0.044 ,0.039 ,0
2016,10,28,10,0,0,-15.26,-14.47,74.24,84.6,1.337,1.325,155.1,92.6,431.1,333.6,51.18,304.8,258.5,328.7,-5.678595,-4.966651,0.044 ,0.045 ,0.039 ,0
2016,10,28,10,30,0,-12.62,-12.76,67.75,78.66,1.688,1.733,144.7,92.6,726.1,426,78.41,317.3,267.3,397.6,-5.572864,-4.939632,0.045 ,0.045 ,0.040 ,0
2016,10,28,11,0,0,-11.35,-11.79,67.2,76.53,2.381,2.476,150.2,92.5,901,522.4,101.7,315.2,270,465.9,-5.453622,-4.894379,0.046 ,0.046 ,0.040 ,0
2016,10,28,11,30,0,-10.04,-10.52,63.72,71.05,2.409,2.312,123.8,92.5,995,593.5,108,329.4,277.8,537.1,-5.350949,-4.839204,0.046 ,0.045 ,0.040 ,0
2016,10,28,12,0,0,-8.41,-8.72,57.2,64.07,3.526,3.633,169.8,92.4,1053,642.3,88.2,346.9,285,615.9,-5.191611,-4.773406,0.046 ,0.046 ,0.041 ,0
2016,10,28,12,30,0,-7.354,-7.633,53.86,50.53,5.191,5.481,201.5,92.4,871,610.8,85.8,350.7,290.9,584.8,-4.9818,-4.679095,0.046 ,0.046 ,0.041 ,0
2016,10,28,13,0,0,-6.341,-7.355,36.03,35.83,4.956,5.457,239,92.4,976,535,117.7,339.5,289.7,467.1,-4.773782,-4.561091,0.046 ,0.046 ,0.041 ,0
2016,10,28,13,30,0,-6.086,-7.36,31.4,30.65,6.106,6.803,242.6,92.4,894,511.1,118.9,335.7,286.9,441,-4.599116,-4.438089,0.046 ,0.046 ,0.041 ,0
2016,10,28,14,0,0,-6.368,-7.149,30.69,33.83,4.675,5.235,263.6,92.4,780.7,540.4,98.7,343,289.7,494.9,-4.42425,-4.316392,0.046 ,0.047 ,0.041 ,0
2016,10,28,14,30,0,-6.323,-7.241,28.12,30.05,5.577,6.267,243.5,92.3,750.6,364.6,119.7,324.7,287.9,281.7,-4.275709,-4.193776,0.047 ,0.047 ,0.041 ,0
2016,10,28,15,0,0,-6.719,-7.623,30.58,32.25,4.799,5.451,264.4,92.3,408.3,233.5,116.1,309.8,283.9,143.3,-4.136329,-4.080278,0.047 ,0.047 ,0.041 ,0
2016,10,28,15,30,0,-7.757,-7.676,33.23,31.88,4.617,5.36,244.7,92.3,184.2,207.2,110.7,310.4,285.1,121.9,-4.028803,-3.975255,0.047 ,0.047 ,0.041 ,0
2016,10,28,16,0,0,-7.441,-8.06,30.93,34.71,4.067,4.602,263.8,92.4,178.7,89.1,83,292.5,280,18.65,-3.99704,-3.889735,0.047 ,0.047 ,0.041 ,0
2016,10,28,16,30,0,-8.4,-8.48,35.42,39.87,3.886,4.297,288.8,92.4,85,43.73,98,285,277.1,-46.34,-3.982569,-3.828729,0.047 ,0.047 ,0.041 ,0
2016,10,28,17,0,0,-8.89,-9.17,42.52,49.36,2.893,3.24,289,92.4,53.2,15.53,105.1,277.1,272.9,-85.4,-3.991797,-3.784724,0.047 ,0.047 ,0.041 ,0
2016,10,28,17,30,0,-10.34,-9.81,51.06,51.73,1.775,2.141,283.3,92.4,10.65,1.129,102.2,272.6,268.3,-96.8,-4.018994,-3.767268,0.046 ,0.046 ,0.041 ,0
2016,10,28,18,0,0,-11.85,-9.86,54.59,51,2.689,2.966,302.2,92.4,0.262,0,101.6,272.5,268.2,-97.4,-4.076131,-3.759673,0.046 ,0.046 ,0.041 ,0
2016,10,28,18,30,0,-13.25,-10.43,58.97,53.1,1.502,1.648,299.6,92.5,0,0,101.6,268.7,264.5,-97.4,-4.162321,-3.775033,0.046 ,0.046 ,0.040 ,0
2016,10,28,19,0,0,-14.82,-10.71,63.34,56.88,1.805,2.04,309.9,92.5,0,0,100.5,267.6,263.3,-96.3,-4.262492,-3.811274,0.046 ,0.046 ,0.040 ,0
2016,10,28,19,30,0,-16.8,-10.99,69.26,60.36,1.736,1.914,298.4,92.5,0,0,87.6,266.2,261.9,-83.3,-4.362809,-3.858006,0.046 ,0.046 ,0.040 ,0
2016,10,28,20,0,0,-18.16,-11.32,72.35,65.64,1.808,2.014,293.9,92.5,0,0,79.15,266,261.7,-74.91,-4.469199,-3.916155,0.046 ,0.046 ,0.040 ,0
2016,10,28,20,30,0,-19.06,-11.86,74.64,70.78,2.282,2.554,290.1,92.5,0.001,0,86.7,264.3,260,-82.5,-4.577007,-3.978006,0.046 ,0.046 ,0.040 ,0
2016,10,28,21,0,0,-19.23,-12,75.66,75.09,2.247,2.495,294.8,92.5,0.001,0,70.48,264.4,260.1,-66.24,-4.68678,-4.053596,0.045 ,0.045 ,0.040 ,0
2016,10,28,21,30,0,-19.66,-12.25,77.55,79.03,1.743,1.991,296.2,92.6,0.001,0,70.8,262.7,258.5,-66.57,-4.773934,-4.125498,0.045 ,0.045 ,0.040 ,0
2016,10,28,22,0,0,-18.87,-12.54,77.98,80.7,1.153,1.078,20.9,92.6,0.004,0,44.93,261.7,257.5,-40.72,-4.8501,-4.19289,0.045 ,0.045 ,0.039 ,0
2016,10,28,22,30,0,-18.72,-12.25,79.46,77.84,1.627,1.828,308.3,92.6,0.003,0.664,44.99,262.5,258.3,-40.09,-4.905394,-4.250005,0.045 ,0.045 ,0.039 ,0
2016,10,28,23,0,0,-18.9,-12.26,80.7,77.3,1.796,2.052,293,92.6,0.002,0,54.51,263.5,259.3,-50.27,-4.955716,-4.301379,0.045 ,0.045 ,0.039 ,0
2016,10,28,23,30,0,-19.12,-12.56,80.7,78.95,1.341,1.395,253.3,92.6,0.002,0,45.13,261.4,257.2,-40.89,-5.016127,-4.346597,0.044 ,0.044 ,0.039 ,0
2016,10,28,24,0,0,-18.88,-12.38,80.9,78.1,2.546,3.07,285.5,92.6,0.003,0,75.96,262.5,258.3,-71.72,-5.068941,-4.396053,0.044 ,0.044 ,0.039 ,0
2016,10,29,0,30,0,-19.4,-12.44,80.9,77.95,2.56,2.981,284.1,92.6,0.002,0,57.16,262.8,258.5,-52.93,-5.120241,-4.443751,0.044 ,0.044 ,0.039 ,0
2016,10,29,1,0,0,-19.54,-12.66,80.3,78.88,2.556,2.95,288.4,92.6,0,0,83.8,261.6,257.3,-79.53,-5.181539,-4.492969,0.044 ,0.044 ,0.039 ,0
2016,10,29,1,30,0,-18.87,-12.81,81,79.06,2.928,3.359,270.8,92.6,0,0,89,261,256.8,-84.8,-5.244387,-4.540922,0.044 ,0.044 ,0.039 ,0
2016,10,29,2,0,0,-19.88,-13.09,80.2,80,2.512,2.894,282.9,92.6,0,0,71.79,260.1,255.9,-67.57,-5.318706,-4.593713,0.044 ,0.044 ,0.039 ,0
2016,10,29,2,30,0,-20.24,-13.28,79.61,81.7,2.081,2.257,290,92.6,0.002,0,83.7,258.5,254.3,-79.49,-5.403061,-4.652947,0.043 ,0.044 ,0.039 ,0
2016,10,29,3,0,0,-21.19,-13.42,78.45,81.6,1.971,2.187,299.9,92.6,0,0,93,257.4,253.2,-88.8,-5.470723,-4.711316,0.043 ,0.043 ,0.038 ,0
2016,10,29,3,30,0,-21.54,-13.63,78.92,81.4,1.59,1.938,300.4,92.6,0,0,93.2,256,251.7,-89,-5.554863,-4.771217,0.043 ,0.043 ,0.038 ,0
2016,10,29,4,0,0,-22.87,-14.13,77.23,82.3,1.307,1.591,273.4,92.5,0,0,93.1,253.7,249.4,-88.9,-5.644825,-4.836376,0.043 ,0.043 ,0.038 ,0
2016,10,29,4,30,0,-23.76,-14.54,76.99,83.8,1.159,1.409,262.9,92.6,0,0,85.5,251.9,247.7,-81.2,-5.741172,-4.907532,0.043 ,0.043 ,0.038 ,0
2016,10,29,5,0,0,-24.09,-15.03,76.85,84.2,0.789,1.281,273.7,92.6,0,0,80.6,249.5,245.3,-76.44,-5.835894,-4.975222,0.043 ,0.043 ,0.038 ,0
2016,10,29,5,30,0,-24.67,-14.84,76.3,82.7,1.231,1.899,292.6,92.6,0.001,0,76.28,250.2,245.9,-72.05,-5.931583,-5.044934,0.043 ,0.043 ,0.038 ,0
2016,10,29,6,0,0,-25.29,-15.42,76.12,82.7,1.386,1.521,270.2,92.5,0,0,75.06,248.2,244,-70.83,-6.026402,-5.116302,0.042 ,0.042 ,0.038 ,0
2016,10,29,6,30,0,-25.81,-15.21,76.03,79.89,1.644,2.219,295.4,92.5,0.002,0,67.87,248.6,244.4,-63.64,-6.117663,-5.187048,0.042 ,0.042 ,0.037 ,0
2016,10,29,7,0,0,-26.45,-15.36,75.02,77.19,1.532,1.978,292.5,92.5,0.218,0,67.8,248.4,244.2,-63.59,-6.215399,-5.260813,0.042 ,0.042 ,0.037 ,0
2016,10,29,7,30,0,-26.98,-15.78,74.92,77.28,1.364,1.377,246,92.6,9.13,10.98,67.55,246.8,241.7,-51.46,-6.310259,-5.336606,0.042 ,0.042 ,0.037 ,0
2016,10,29,8,0,0,-26.89,-16.19,75.28,79.74,1.456,1.743,179.9,92.5,47.59,128.2,70.7,263.6,245,76.04,-6.408905,-5.413774,0.042 ,0.042 ,0.037 ,0
2016,10,29,8,30,0,-25.2,-16.02,76.55,77.36,0.898,1.333,204.2,92.6,87.8,227.7,84.5,278.3,251.1,170.4,-6.493458,-5.491299,0.041 ,0.041 ,0.037 ,0
2016,10,29,9,0,0,-22.4,-15.73,77.02,74.08,1.762,2,241.6,92.6,203.8,321.2,108.3,285.1,253.8,244.1,-6.551074,-5.56655,0.042 ,0.042 ,0.038 ,0
2016,10,29,9,30,0,-18.59,-15.11,75.13,69.69,2.214,2.358,253.7,92.5,453.7,412.5,113.1,292.2,258.3,333.3,-6.572102,-5.622754,0.042 ,0.042 ,0.038 ,0
2016,10,29,10,0,0,-14.64,-14.06,68.7,67.63,2.102,2.172,181.6,92.5,640.6,466.7,118.6,300.2,263.8,384.6,-6.543228,-5.659697,0.042 ,0.043 ,0.039 ,0
2016,10,29,10,30,0,-11.32,-11.51,57.08,47.6,4.186,4.69,269,92.5,634,488,119.9,315.4,270.4,413.1,-6.45842,-5.668684,0.043 ,0.043 ,0.039 ,0
2016,10,29,11,0,0,-9.55,-10.8,42.48,39.41,4.82,5.322,272.1,92.5,884,524,122.5,323.5,272.7,452.3,-6.331078,-5.644508,0.044 ,0.044 ,0.040 ,0
2016,10,29,11,30,0,-9.14,-10.45,33.09,36.72,5.433,6.029,264.8,92.5,1017,552.1,122.7,326.9,276,480.3,-6.209545,-5.595184,0.044 ,0.044 ,0.040 ,0
2016,10,29,12,0,0,-8.51,-9.94,29.48,34.17,4.334,4.741,284.5,92.4,1060,559.3,123.3,330.3,279.3,487,-6.032363,-5.530561,0.044 ,0.044 ,0.040 ,0
2016,10,29,12,30,0,-8.07,-9.28,27.98,32.26,3.999,4.503,262.3,92.4,1043,554.4,122.1,333.1,281.9,483.4,-5.816599,-5.430622,0.045 ,0.045 ,0.041 ,0
2016,10,29,13,0,0,-8.11,-9.07,28.74,31.52,4.638,4.986,263.5,92.4,842,595.5,101.8,341.4,284.8,550.3,-5.600074,-5.308552,0.045 ,0.045 ,0.041 ,0
2016,10,29,13,30,0,-7.936,-9.07,29.82,31.92,4.235,4.718,263.1,92.4,612,418.9,87.3,322.8,282.7,371.8,-5.425576,-5.184994,0.045 ,0.045 ,0.041 ,0
2016,10,29,14,0,0,-7.68,-9.01,28.58,32.34,5.552,6.269,261.7,92.4,754,455.9,86.4,327,281.5,415,-5.260738,-5.059549,0.045 ,0.045 ,0.041 ,0
2016,10,29,14,30,0,-8.18,-9.04,30.23,32.3,4.849,5.404,251,92.3,419.8,183.1,92,299.5,277.6,113,-5.112,-4.943746,0.045 ,0.045 ,0.041 ,0
2016,10,29,15,0,0,-7.688,-8.99,33.92,34.86,3.894,4.347,250.8,92.3,675.7,206.8,68.76,302.9,277.7,163.2,-4.979932,-4.829569,0.046 ,0.046 ,0.041 ,0
